id,timestamp,temperature,humidity
3,1685554803,18.1,52.8
4,1685555403,18.1,52.8
5,1685556004,18.1,36.0
6,1685556604,23.0,45.0
7,1685557206,23.0,45.0
8,1685557805,23.0,45.0
9,1685558405,23.0,45.0
10,1685559003,23.0,45.0
11,1685558705,20.0,40.0
